order_id,customer_id,product_id,quantity,unit_price,order_date,item_total,order_total
O00210,C122,P24,1,299.99,2024-09-30 12:36:35,299.99,674.97
O00211,C321,P41,1,199.99,2026-02-08 06:06:01,199.99,199.99
O00212,C042,P32,2,24.99,2025-06-11 03:19:50,49.98,49.98
O00213,C136,P25,1,25.99,2024-09-26 17:24:11,25.99,25.99
O00214,C229,P18,1,44.99,2024-08-14 14:29:16,44.99,44.99
O00215,C078,P35,3,57.99,2025-12-15 15:36:05,173.97,413.96
O00215,C078,P27,1,239.99,2025-12-15 21:06:05,239.99,413.96
O00216,C284,P35,1,57.99,2024-08-29 12:52:33,57.99,57.99
O00217,C480,P46,1,154.99,2026-03-10 07:30:19,154.99,154.99
O00218,C293,P49,1,77.99,2026-04-05 18:43:39,77.99,77.99
O00219,C486,P28,1,198.99,2026-06-30 06:51:12,198.99,198.99
O00220,C350,P21,2,196.99,2025-11-05 20:09:53,393.98,435.97
O00220,C350,P47,1,41.99,2025-11-05 20:09:53,41.99,435.97
O00221,C199,P30,2,236.99,2025-08-25 17:20:54,473.98,473.98
O00222,C007,P08,1,100.99,2025-12-28 19:37:33,100.99,340.98
O00222,C007,P27,1,239.99,2025-12-28 19:37:33,239.99,340.98
O00223,C299,P07,2,366.99,2025-12-18 03:59:06,733.98,961.96
O00223,C299,P19,2,113.99,2025-12-18 03:59:06,227.98,961.96
O00224,C450,P31,1,16.99,2025-11-10 12:41:31,16.99,222.98
O00224,C450,P03,1,205.99,2025-11-10 12:41:31,205.99,222.98
O00225,C317,P22,1,194.99,2025-12-30 22:25:02,194.99,194.99
O00226,C026,P20,1,96.99,2025-12-13 08:57:23,96.99,96.99
O00227,C432,P15,1,18.99,2025-12-23 22:43:06,18.99,229.96
O00227,C432,P09,1,34.99,2025-12-23 22:43:06,34.99,229.96
O00227,C432,P20,1,96.99,2025-12-23 22:43:06,96.99,229.96
O00227,C432,P48,1,78.99,2025-12-23 22:43:06,78.99,229.96
O00229,C406,P50,2,191.99,2024-11-11 09:45:32,383.98,383.98
O00230,C451,P04,1,281.99,2026-03-28 05:12:56,281.99,549.96
O00230,C451,P16,2,30.99,2026-03-28 05:12:56,61.98,549.96
O00230,C451,P03,1,205.99,2026-03-28 05:12:56,205.99,549.96
O00231,C141,P08,1,100.99,2025-03-07 14:32:25,100.99,244.98
O00231,C141,P44,1,143.99,2025-03-07 14:32:25,143.99,244.98
O00232,C305,P11,1,91.99,2025-12-01 15:37:35,91.99,91.99
O00233,C133,P04,1,281.99,2025-12-14 22:05:18,281.99,281.99
O00234,C293,P44,1,143.99,2025-12-26 06:54:14,143.99,214.98
O00234,C293,P14,1,70.99,2025-12-26 06:54:14,70.99,214.98
O00235,C011,P42,1,58.99,2026-03-04 21:00:30,58.99,181.97
O00235,C011,P12,1,100.99,2026-03-04 21:00:30,100.99,181.97
O00235,C011,P39,1,21.99,2026-03-04 21:00:30,21.99,181.97
O00236,C483,P25,2,25.99,2026-03-16 22:41:17,51.98,51.98
O00237,C236,P40,1,10.99,2024-12-15 14:19:43,10.99,98.98
O00237,C236,P26,1,87.99,2024-12-15 14:19:43,87.99,98.98
O00238,C340,P19,1,113.99,2026-06-07 11:35:41,113.99,210.98
O00238,C340,P20,1,96.99,2026-06-07 11:35:41,96.99,210.98
O00239,C173,P42,1,58.99,2026-06-26 20:20:55,58.99,58.99
O00240,C457,P04,1,281.99,2025-12-23 06:09:33,281.99,303.98
O00240,C457,P39,1,21.99,2025-12-23 06:09:33,21.99,303.98
O00241,C072,P27,1,239.99,2025-12-04 20:31:18,239.99,239.99
O00242,C378,P47,1,41.99,2025-05-04 22:36:52,41.99,41.99
O00243,C352,P20,1,96.99,2025-11-16 15:58:42,96.99,96.99
O00244,C431,P09,1,34.99,2026-01-10 17:11:18,34.99,34.99
O00245,C372,P06,1,402.99,2026-01-17 05:43:57,402.99,402.99
O00246,C115,P24,1,299.99,2025-12-13 09:26:50,299.99,384.96
O00246,C115,P17,2,22.99,2025-12-13 09:26:50,45.98,384.96
O00246,C115,P38,1,38.99,2025-12-13 09:26:50,38.99,384.96
O00247,C444,P13,1,114.99,2026-02-21 18:39:04,114.99,114.99
O00248,C445,P10,1,92.99,2025-12-28 16:19:26,92.99,92.99
O00249,C103,P10,1,92.99,2025-02-11 18:57:58,92.99,545.96
O00249,C103,P21,1,196.99,2025-02-11 18:57:58,196.99,545.96
O00249,C103,P46,1,154.99,2025-02-11 18:57:58,154.99,545.96
O00249,C103,P12,1,100.99,2025-02-11 18:57:58,100.99,545.96
O00250,C325,P11,1,91.99,2024-04-09 14:17:13,91.99,134.98
O00250,C325,P37,1,42.99,2024-09-04 14:17:13,42.99,134.98
O00251,C391,P26,2,87.99,2026-01-10 04:39:27,175.98,374.97
O00251,C391,P28,1,198.99,2026-01-10 04:39:27,198.99,374.97
O00252,C020,P49,1,77.99,2025-08-05 23:23:00,77.99,246.97
O00252,C020,P34,1,53.99,2025-08-05 23:23:00,53.99,246.97
O00252,C020,P13,1,114.99,2025-08-05 23:23:00,114.99,246.97
O00253,C116,P33,1,74.99,2025-11-23 11:19:08,74.99,74.99
O00254,C086,P34,1,53.99,2024-09-02 01:19:18,53.99,53.99
O00255,C173,P32,1,24.99,2025-05-05 21:08:21,24.99,629.95
O00255,C173,P23,2,205.99,2025-05-05 21:08:21,411.98,629.95
O00255,C173,P49,1,77.99,2025-05-05 21:08:21,77.99,629.95
O00255,C173,P13,1,114.99,2025-05-05 21:08:21,114.99,629.95
O00256,C115,P33,1,74.99,2025-12-06 04:13:46,74.99,74.99
O00257,C188,P50,1,191.99,2025-11-30 01:24:56,191.99,249.98
O00257,C188,P35,1,57.99,2025-11-30 01:24:56,57.99,249.98
O00258,C025,P08,1,100.99,2025-11-12 20:53:01,100.99,100.99
O00259,C195,P45,1,110.99,2024-10-26 08:30:44,110.99,110.99
O00260,C005,P40,1,10.99,2025-01-04 21:06:42,10.99,32.98
O00260,C005,P39,1,21.99,2025-01-04 21:06:42,21.99,32.98
O00261,C461,P07,1,366.99,2024-11-08 23:39:07,366.99,366.99
O00262,C312,P23,1,205.99,2024-12-26 08:53:33,205.99,954.95
O00262,C312,P46,1,154.99,2024-12-26 08:53:33,154.99,954.95
O00262,C312,P27,2,239.99,2024-12-26 08:53:33,479.98,954.95
O00262,C312,P19,1,113.99,2024-12-26 08:53:33,113.99,954.95
O00263,C247,P08,1,100.99,2025-01-31 00:00:42,100.99,100.99
O00264,C343,P47,1,41.99,2025-11-22 02:49:32,41.99,41.99
O00265,C132,P07,1,366.99,2025-11-06 14:18:16,366.99,366.99
O00266,C448,P28,1,198.99,2025-01-09 09:23:51,198.99,356.97
O00266,C448,P48,2,78.99,2025-01-09 09:23:51,157.98,356.97
O00267,C456,P23,2,205.99,2025-06-09 04:42:41,411.98,411.98
O00268,C490,P12,1,100.99,2026-05-07 23:05:23,100.99,289.97
O00268,C490,P08,1,100.99,2026-05-07 23:05:23,100.99,289.97
O00268,C490,P26,1,87.99,2026-05-07 23:05:23,87.99,289.97
O00269,C354,P08,1,100.99,2026-02-23 13:41:56,100.99,135.98
O00269,C354,P09,1,34.99,2026-02-23 13:41:56,34.99,135.98
O00270,C483,P37,1,42.99,2026-06-11 03:26:58,42.99,186.98
O00270,C483,P44,1,143.99,2026-06-11 03:26:58,143.99,186.98
O00271,C399,P47,2,41.99,2025-05-12 00:55:43,83.98,135.96
O00271,C399,P09,1,34.99,2025-05-12 00:55:43,34.99,135.96
O00271,C399,P31,1,16.99,2025-05-12 00:55:43,16.99,135.96
O00272,C024,P44,1,143.99,2024-08-31 20:20:00,143.99,197.98
O00272,C024,P34,1,53.99,2024-08-31 20:20:00,53.99,197.98
O00273,C290,P45,1,110.99,2024-12-05 21:55:21,110.99,121.98
O00273,C290,P40,1,10.99,2024-12-05 21:55:21,10.99,121.98
O00274,C128,P36,2,47.99,2025-06-19 21:43:41,95.98,95.98
O00275,C314,P31,2,16.99,2025-05-13 20:59:10,33.98,58.97
O00275,C314,P32,1,24.99,2025-05-13 20:59:10,24.99,58.97
O00276,C252,P36,1,47.99,2025-01-22 10:17:03,47.99,106.98
O00276,C252,P42,1,58.99,2025-01-22 10:17:03,58.99,106.98
O00277,C041,P29,3,199.99,2025-05-29 18:28:05,599.97,897.95
O00277,C041,P21,1,196.99,2025-05-29 18:28:05,196.99,897.95
O00277,C041,P08,1,100.99,2025-05-29 18:28:05,100.99,897.95
O00278,C207,P39,1,21.99,2025-04-16 17:35:00,21.99,232.97
O00278,C207,P40,1,10.99,2025-04-16 17:35:00,10.99,232.97
O00278,C207,P41,1,199.99,2025-04-16 17:35:00,199.99,232.97
O00279,C344,P15,1,18.99,2025-07-22 10:23:52,18.99,18.99
O00280,C170,P24,1,299.99,2025-08-30 19:38:30,299.99,454.98
O00280,C170,P46,1,154.99,2025-08-30 19:38:30,154.99,454.98
O00281,C338,P19,1,113.99,2025-09-06 10:22:53,113.99,161.98
O00281,C338,P36,1,47.99,2025-09-06 10:22:53,47.99,161.98
O00282,C024,P47,1,41.99,2026-04-03 15:08:52,41.99,281.98
O00282,C024,P27,1,239.99,2026-04-03 15:08:52,239.99,281.98
O00283,C097,P13,1,114.99,2024-10-23 12:13:29,114.99,659.96
O00283,C097,P46,1,154.99,2024-10-23 12:13:29,154.99,659.96
O00283,C097,P22,2,194.99,2024-10-23 12:13:29,389.98,659.96
O00284,C429,P43,1,138.99,2026-06-03 03:49:57,138.99,138.99
O00285,C259,P36,1,47.99,2024-11-02 15:00:33,47.99,246.98
O00285,C259,P28,1,198.99,2024-11-02 15:00:33,198.99,246.98
O00286,C261,P09,1,34.99,2025-12-26 05:44:37,34.99,34.99
O00287,C337,P39,2,21.99,2025-10-22 10:32:56,43.98,43.98
O00288,C391,P09,1,34.99,2025-02-08 12:21:18,34.99,34.99
O00289,C309,P36,1,47.99,2026-04-08 23:32:19,47.99,399.97
O00289,C309,P21,1,196.99,2026-04-08 23:32:19,196.99,399.97
O00289,C309,P46,1,154.99,2026-04-08 23:32:19,154.99,399.97
O00290,C108,P09,3,34.99,2025-10-26 09:43:22,104.97,318.95
O00290,C108,P46,1,154.99,2025-10-26 09:43:22,154.99,318.95
O00290,C108,P42,1,58.99,2025-10-26 09:43:22,58.99,318.95
O00291,C327,P38,2,38.99,2025-03-16 03:48:22,77.98,120.97
O00291,C327,P37,1,42.99,2025-03-16 03:48:22,42.99,120.97
O00292,C346,P01,1,345.99,2026-05-27 17:18:56,345.99,766.97
O00292,C346,P34,1,53.99,2026-05-27 17:18:56,53.99,766.97
O00292,C346,P07,1,366.99,2026-05-27 17:18:56,366.99,766.97
O00293,C103,P04,1,281.99,2024-12-21 05:18:43,281.99,281.99
O00294,C152,P07,1,366.99,2024-11-27 17:02:22,366.99,532.96
O00294,C152,P40,2,10.99,2024-11-27 17:02:22,21.98,532.96
O00294,C152,P44,1,143.99,2024-11-27 17:02:22,143.99,532.96
O00295,C288,P19,1,113.99,2025-03-25 16:50:50,113.99,335.97
O00295,C288,P45,2,110.99,2025-03-25 16:50:50,221.98,335.97
O00296,C199,P48,1,78.99,2025-04-20 21:20:35,78.99,78.99
O00297,C318,P46,1,154.99,2026-03-28 14:53:14,154.99,513.97
O00297,C318,P42,1,58.99,2026-03-28 14:53:14,58.99,513.97
O00297,C318,P24,1,299.99,2026-03-28 14:53:14,299.99,513.97
O00298,C398,P44,1,143.99,2026-05-01 06:18:28,143.99,143.99
O00299,C493,P18,1,44.99,2025-11-14 16:07:24,44.99,44.99
O00300,C067,P10,1,92.99,2024-11-11 08:00:21,92.99,92.99
O00301,C476,P43,1,138.99,2025-04-08 01:49:59,138.99,235.98
O00301,C476,P20,1,96.99,2025-04-08 01:49:59,96.99,235.98
O00302,C184,P12,1,100.99,2024-09-09 22:20:33,100.99,100.99
O00303,C403,P23,1,205.99,2025-11-24 13:34:34,205.99,205.99
O00304,C110,P49,1,77.99,2025-11-13 04:53:18,77.99,77.99
O00305,C244,P29,2,199.99,2026-07-03 20:00:07,399.98,430.97
O00305,C244,P16,1,30.99,2026-07-03 20:00:07,30.99,430.97
O00306,C319,P08,1,100.99,2025-08-12 01:43:56,100.99,100.99
O00307,C277,P24,1,299.99,2025-12-05 00:58:33,299.99,574.97
O00307,C277,P33,1,74.99,2025-12-05 00:58:33,74.99,574.97
O00307,C277,P29,1,199.99,2025-12-05 00:58:33,199.99,574.97
O00308,C165,P01,1,345.99,2025-07-18 03:10:49,345.99,545.98
O00308,C165,P41,1,199.99,2025-07-18 03:10:49,199.99,545.98
O00309,C397,P35,1,57.99,2026-04-10 21:27:53,57.99,57.99
O00310,C450,P48,1,78.99,2026-06-23 13:41:52,78.99,315.97
O00310,C450,P44,1,143.99,2026-06-23 13:41:52,143.99,315.97
O00310,C450,P10,1,92.99,2026-06-23 13:41:52,92.99,315.97
O00311,C038,P15,1,18.99,2024-08-23 08:35:04,18.99,41.98
O00311,C038,P17,1,22.99,2024-08-23 08:35:04,22.99,41.98
O00312,C208,P01,1,345.99,2025-05-04 00:24:43,345.99,345.99
O00313,C317,P05,2,429.99,2025-07-12 23:37:02,859.98,1065.97
O00313,C317,P23,1,205.99,2025-07-12 23:37:02,205.99,1065.97
O00314,C403,P29,1,199.99,2026-01-10 19:05:18,199.99,225.98
O00314,C403,P25,1,25.99,2026-01-10 19:05:18,25.99,225.98
O00315,C243,P35,1,57.99,2024-11-10 07:08:47,57.99,57.99
O00316,C325,P47,1,41.99,2024-11-09 21:56:58,41.99,746.96
O00316,C325,P42,1,58.99,2024-11-09 21:56:58,58.99,746.96
O00316,C325,P24,1,299.99,2024-11-09 21:56:58,299.99,746.96
O00316,C325,P01,1,345.99,2024-11-09 21:56:58,345.99,746.96
O00317,C306,P48,2,78.99,2025-09-28 17:05:19,157.98,157.98
O00318,C177,P12,1,100.99,2024-11-30 20:54:32,100.99,100.99
O00319,C428,P04,2,281.99,2025-06-09 03:11:42,563.98,797.95
O00319,C428,P49,3,77.99,2025-06-09 03:11:42,233.97,797.95
O00320,C237,P07,1,366.99,2025-11-06 02:18:42,366.99,366.99
O00321,C298,P16,1,30.99,2025-06-23 10:22:08,30.99,397.98
O00321,C298,P07,1,366.99,2025-06-23 10:22:08,366.99,397.98
O00322,C100,P45,1,110.99,2025-01-19 14:21:39,110.99,149.98
O00322,C100,P38,1,38.99,2025-01-19 14:21:39,38.99,149.98
O00323,C414,P15,1,18.99,2025-10-27 13:10:00,18.99,18.99
O00324,C329,P31,1,16.99,2026-03-30 11:08:43,16.99,253.98
O00324,C329,P30,1,236.99,2026-03-30 11:08:43,236.99,253.98
O00325,C250,P18,2,44.99,2025-08-22 05:41:38,89.98,89.98
O00326,C072,P05,1,429.99,2026-03-28 06:16:46,429.99,698.97
O00326,C072,P47,1,41.99,2026-03-28 06:16:46,41.99,698.97
O00326,C072,P02,1,226.99,2026-03-28 06:16:46,226.99,698.97
O00327,C297,P17,1,22.99,2025-04-09 18:13:58,22.99,22.99
O00328,C277,P50,1,191.99,2025-06-09 04:23:25,191.99,191.99
O00329,C439,P24,1,299.99,2026-03-29 14:32:32,299.99,299.99
O00330,C340,P09,1,34.99,2024-12-22 19:43:10,34.99,234.98
O00330,C340,P29,1,199.99,2024-12-22 19:43:10,199.99,234.98
O00331,C290,P23,1,205.99,2025-11-11 04:47:46,205.99,205.99
O00332,C390,P43,1,138.99,2025-07-14 02:16:23,138.99,138.99
O00333,C465,P03,1,205.99,2026-01-11 12:30:58,205.99,205.99
O00334,C333,P48,1,78.99,2026-03-15 22:33:40,78.99,140.97
O00334,C333,P17,1,22.99,2026-03-15 22:33:40,22.99,140.97
O00334,C333,P38,1,38.99,2026-03-15 22:33:40,38.99,140.97
O00335,C188,P15,1,18.99,2025-09-23 02:33:16,18.99,18.99
O00336,C181,P39,1,21.99,2026-01-19 11:31:50,21.99,21.99
O00337,C452,P18,1,44.99,2026-04-13 05:14:04,44.99,115.98
O00337,C452,P14,1,70.99,2026-04-13 05:14:04,70.99,115.98
O00338,C309,P22,1,194.99,2026-04-12 03:42:14,194.99,194.99
O00339,C247,P27,1,239.99,2025-11-17 15:13:37,239.99,239.99
O00340,C023,P03,1,205.99,2024-10-29 18:10:08,205.99,248.98
O00340,C023,P37,1,42.99,2024-10-29 18:10:08,42.99,248.98
O00341,C473,P47,1,41.99,2025-06-22 12:38:36,41.99,319.97
O00341,C473,P43,2,138.99,2025-06-22 12:38:00,277.98,319.97
O00342,C111,P27,1,239.99,2025-05-19 15:55:30,239.99,239.99
O00343,C407,P11,1,91.99,2026-04-05 05:39:42,91.99,175.97
O00343,C407,P47,2,41.99,2026-04-05 05:39:42,83.98,175.97
O00344,C306,P02,1,226.99,2025-12-06 07:24:24,226.99,226.99
O00345,C441,P07,1,366.99,2026-05-23 21:26:52,366.99,366.99
O00346,C462,P49,1,77.99,2025-12-18 01:56:50,77.99,178.98
O00346,C462,P08,1,100.99,2025-12-18 01:56:50,100.99,178.98
O00347,C462,P28,1,198.99,2025-12-15 00:57:49,198.99,306.97
O00347,C462,P34,2,53.99,2025-12-15 00:57:49,107.98,306.97
O00348,C358,P25,1,25.99,2025-11-29 07:51:30,25.99,231.98
O00348,C358,P23,1,205.99,2025-11-29 07:51:30,205.99,231.98
O00349,C390,P31,1,16.99,2026-02-14 18:06:27,16.99,16.99
O00350,C466,P17,1,22.99,2026-05-17 09:38:56,22.99,137.98
O00350,C466,P13,1,114.99,2026-05-17 09:38:56,114.99,137.98
O00351,C004,P14,1,70.99,2025-09-14 03:33:00,70.99,70.99
O00352,C162,P17,1,22.99,2025-04-13 03:09:27,22.99,80.98
O00352,C162,P35,1,57.99,2025-04-13 03:09:27,57.99,80.98
O00353,C142,P36,1,47.99,2026-06-28 12:48:13,47.99,47.99
O00354,C190,P50,1,191.99,2025-08-28 15:16:19,191.99,346.98
O00354,C190,P46,1,154.99,2025-08-28 15:16:19,154.99,346.98
O00355,C443,P11,1,91.99,2026-03-01 17:44:28,91.99,458.98
O00355,C443,P07,1,366.99,2026-03-01 23:14:28,366.99,458.98
O00356,C174,P11,2,91.99,2026-01-04 19:44:43,183.98,209.97
O00356,C174,P25,1,25.99,2026-01-04 19:44:43,25.99,209.97
O00357,C047,P05,1,429.99,2026-01-25 15:59:38,429.99,429.99
O00358,C190,P26,1,87.99,2024-09-15 01:46:24,87.99,157.97
O00358,C190,P40,1,10.99,2024-09-15 01:46:24,10.99,157.97
O00358,C190,P42,1,58.99,2024-09-15 01:46:24,58.99,157.97
O00359,C485,P13,2,114.99,2026-01-10 05:40:31,229.98,229.98
O00360,C477,P33,1,74.99,2026-04-20 09:12:02,74.99,128.98
O00360,C477,P34,1,53.99,2026-04-20 09:12:02,53.99,128.98
O00361,C346,P06,1,402.99,2026-02-03 07:41:00,402.99,727.96
O00361,C346,P18,1,44.99,2026-02-03 07:41:00,44.99,727.96
O00361,C346,P50,1,191.99,2026-02-03 07:41:00,191.99,727.96
O00361,C346,P26,1,87.99,2026-02-03 07:41:00,87.99,727.96
O00362,C378,P36,1,47.99,2026-01-27 02:35:18,47.99,125.97
O00362,C378,P38,2,38.99,2026-01-27 02:35:18,77.98,125.97
O00363,C142,P01,1,345.99,2024-12-06 06:29:59,345.99,345.99
O00365,C490,P45,2,110.99,2026-03-09 17:52:50,221.98,421.97
O00365,C490,P29,1,199.99,2026-03-09 17:52:50,199.99,421.97
O00366,C395,P38,1,38.99,2025-09-21 10:49:29,38.99,265.98
O00366,C395,P02,1,226.99,2025-09-21 10:49:29,226.99,265.98
O00367,C196,P21,1,196.99,2025-11-02 07:43:44,196.99,196.99
O00368,C181,P19,1,113.99,2025-07-20 00:44:53,113.99,113.99
O00369,C345,P31,1,16.99,2026-03-12 10:04:35,16.99,419.97
O00369,C345,P21,1,196.99,2026-03-12 10:04:35,196.99,419.97
O00369,C345,P23,1,205.99,2026-03-12 10:04:35,205.99,419.97
O00370,C383,P48,1,78.99,2026-02-02 06:31:47,78.99,78.99
O00371,C136,P23,1,205.99,2024-11-29 06:53:15,205.99,583.96
O00371,C136,P10,2,92.99,2024-11-29 06:53:15,185.98,583.96
O00371,C136,P50,1,191.99,2024-11-29 06:53:15,191.99,583.96
O00372,C340,P03,1,205.99,2025-07-19 00:48:54,205.99,222.98
O00372,C340,P31,1,16.99,2025-07-19 00:48:54,16.99,222.98
O00373,C460,P49,2,77.99,2026-06-23 18:55:17,155.98,155.98
O00374,C144,P28,2,198.99,2025-04-03 18:08:03,397.98,414.97
O00374,C144,P31,1,16.99,2025-04-03 18:08:03,16.99,414.97
O00375,C178,P08,1,100.99,2025-03-30 21:49:11,100.99,100.99
O00376,C236,P38,1,38.99,2025-01-18 00:00:43,38.99,38.99
O00377,C186,P18,1,44.99,2025-10-17 08:11:35,44.99,44.99
O00378,C314,P45,1,110.99,2025-10-17 05:31:27,110.99,110.99
O00379,C187,P37,1,42.99,2026-02-22 08:28:11,42.99,186.98
O00379,C187,P44,1,143.99,2026-02-22 08:28:11,143.99,186.98
O00380,C139,P10,1,92.99,2026-01-08 17:27:54,92.99,92.99
O00381,C379,P41,1,199.99,2025-09-06 00:11:26,199.99,199.99
O00382,C369,P37,1,42.99,2025-10-21 15:19:16,42.99,324.98
O00382,C369,P04,1,281.99,2025-10-21 15:19:16,281.99,324.98
O00383,C031,P29,1,199.99,2024-12-01 08:30:53,199.99,278.98
O00383,C031,P48,1,78.99,2024-12-01 08:30:53,78.99,278.98
O00384,C287,P23,2,205.99,2025-08-27 08:22:01,411.98,411.98
O00385,C494,P12,1,100.99,2026-05-26 18:36:41,100.99,292.98
O00385,C494,P50,1,191.99,2026-05-26 18:36:41,191.99,292.98
O00386,C262,P40,1,10.99,2025-06-23 23:28:56,10.99,10.99
O00387,C324,P27,1,239.99,2026-06-29 05:40:51,239.99,450.97
O00387,C324,P41,1,199.99,2026-06-29 05:40:51,199.99,450.97
O00387,C324,P40,1,10.99,2026-06-29 05:40:51,10.99,450.97
O00388,C083,P18,1,44.99,2025-02-12 10:20:41,44.99,44.99
O00389,C203,P48,2,78.99,2024-12-22 14:49:55,157.98,250.96
O00389,C203,P38,1,38.99,2024-12-22 14:49:55,38.99,250.96
O00389,C203,P34,1,53.99,2024-12-22 14:49:55,53.99,250.96
O00390,C012,P45,1,110.99,2024-10-27 07:42:16,110.99,592.97
O00390,C012,P48,1,78.99,2024-10-27 07:42:16,78.99,592.97
O00390,C012,P06,1,402.99,2024-10-27 07:42:16,402.99,592.97
O00391,C480,P34,3,53.99,2026-06-09 17:03:01,161.97,239.96
O00391,C480,P49,1,77.99,2026-06-09 17:03:01,77.99,239.96
O00392,C317,P15,1,18.99,2025-08-24 20:59:56,18.99,18.99
O00393,C146,P02,1,226.99,2025-05-14 04:08:33,226.99,916.95
O00393,C146,P03,2,205.99,2025-05-14 04:08:33,411.98,916.95
O00393,C146,P43,2,138.99,2025-05-14 04:08:33,277.98,916.95
O00394,C240,P09,1,34.99,2026-06-13 17:59:17,34.99,145.98
O00394,C240,P45,1,110.99,2026-06-13 17:59:17,110.99,145.98
O00395,C234,P41,1,199.99,2025-11-01 20:56:36,199.99,199.99
O00396,C159,P29,1,199.99,2026-04-13 15:34:14,199.99,596.97
O00396,C159,P20,1,96.99,2026-04-13 15:34:14,96.99,596.97
O00396,C159,P24,1,299.99,2026-04-13 15:34:14,299.99,596.97
O00397,C268,P01,1,345.99,2026-01-18 04:22:18,345.99,345.99
O00398,C252,P19,1,113.99,2026-05-18 15:19:00,113.99,135.98
O00398,C252,P39,1,21.99,2026-05-18 15:19:00,21.99,135.98
O00399,C192,P46,1,154.99,2024-11-22 17:27:25,154.99,154.99
O00400,C200,P16,1,30.99,2026-01-30 07:16:05,30.99,30.99
O00401,C410,P48,1,78.99,2026-05-26 22:43:17,78.99,78.99
O00402,C138,P41,1,199.99,2025-04-16 02:11:08,199.99,199.99
O00403,C232,P10,1,92.99,2024-12-22 19:31:12,92.99,92.99
O00404,C274,P29,1,199.99,2024-07-25 03:18:17,199.99,199.99
O00405,C120,P20,1,96.99,2024-09-25 00:31:13,96.99,96.99
O00406,C256,P06,1,402.99,2026-07-04 14:44:50,402.99,402.99
O00407,C488,P31,1,16.99,2025-11-16 08:49:25,16.99,16.99
O00408,C459,P50,1,191.99,2026-03-14 12:53:00,191.99,191.99
O00409,C198,P13,1,114.99,2025-12-22 14:15:47,114.99,622.96
O00409,C198,P30,1,236.99,2025-12-22 14:15:47,236.99,622.96
O00409,C198,P48,1,78.99,2025-12-22 14:15:47,78.99,622.96
O00409,C198,P50,1,191.99,2025-12-22 14:15:47,191.99,622.96
O00410,C493,P48,1,78.99,2025-12-04 10:10:40,78.99,126.98
O00410,C493,P36,1,47.99,2025-12-04 10:10:40,47.99,126.98
O00411,C327,P14,1,70.99,2025-02-25 11:56:03,70.99,202.97
O00411,C327,P08,1,100.99,2025-02-25 11:56:03,100.99,202.97
O00411,C327,P16,1,30.99,2025-02-25 11:56:03,30.99,202.97
O00412,C142,P03,1,205.99,2025-09-21 12:50:15,205.99,205.99
O00413,C354,P16,1,30.99,2025-06-26 19:09:23,30.99,122.98
O00413,C354,P11,1,91.99,2025-06-26 19:09:23,91.99,122.98
O00414,C174,P10,1,92.99,2026-05-03 20:03:03,92.99,92.99
O00415,C406,P42,1,58.99,2024-10-12 15:14:20,58.99,542.96
O00415,C406,P49,1,77.99,2024-10-12 15:14:20,77.99,542.96
O00415,C406,P23,1,205.99,2024-10-12 15:14:20,205.99,542.96
O00415,C406,P29,1,199.99,2024-10-12 15:14:20,199.99,542.96
O00416,C129,P35,1,57.99,2026-04-04 15:45:28,57.99,168.98
O00416,C129,P45,1,110.99,2026-04-04 15:45:28,110.99,168.98
O00417,C279,P39,1,21.99,2025-02-16 23:29:17,21.99,161.97
O00417,C279,P36,1,47.99,2025-02-16 23:29:17,47.99,161.97
O00417,C279,P11,1,91.99,2025-02-16 23:29:17,91.99,161.97
O00418,C135,P25,1,25.99,2025-08-12 14:00:49,25.99,67.98
O00418,C135,P47,1,41.99,2025-08-12 14:00:49,41.99,67.98
O00419,C439,P43,1,138.99,2026-04-09 19:15:20,138.99,196.98
O00419,C439,P35,1,57.99,2026-04-09 19:15:20,57.99,196.98
O00421,C057,P09,1,34.99,2024-09-30 21:04:02,34.99,341.97
O00421,C057,P12,1,100.99,2024-09-30 21:04:02,100.99,341.97
O00421,C057,P03,1,205.99,2024-09-30 21:04:02,205.99,341.97
O00422,C293,P45,1,110.99,2025-11-05 12:42:31,110.99,149.98
O00422,C293,P38,1,38.99,2025-11-05 12:42:31,38.99,149.98
O00423,C311,P32,2,24.99,2025-12-08 00:59:58,49.98,49.98
O00424,C427,P27,1,239.99,2025-08-31 20:03:23,239.99,539.98
O00424,C427,P24,1,299.99,2025-08-31 20:03:23,299.99,539.98
O00425,C316,P05,1,429.99,2024-12-21 01:46:04,429.99,554.97
O00425,C316,P14,1,70.99,2024-12-21 01:46:04,70.99,554.97
O00425,C316,P34,1,53.99,2024-12-21 01:46:04,53.99,554.97
O00426,C098,P12,1,100.99,2024-11-23 21:15:36,100.99,148.98
O00426,C098,P36,1,47.99,2024-11-23 21:15:36,47.99,148.98
O00427,C055,P43,1,138.99,2025-12-20 18:22:43,138.99,138.99
O00428,C054,P43,1,138.99,2024-11-14 05:35:25,138.99,230.98
O00428,C054,P11,1,91.99,2024-11-14 05:35:25,91.99,230.98
O00429,C478,P27,1,239.99,2025-09-13 10:35:20,239.99,517.97
O00429,C478,P49,1,77.99,2025-09-13 10:35:20,77.99,517.97
O00429,C478,P41,1,199.99,2025-09-13 10:35:20,199.99,517.97
O00430,C289,P17,1,22.99,2025-08-16 12:49:35,22.99,522.97
O00430,C289,P24,1,299.99,2025-08-16 12:49:35,299.99,522.97
